Freq.	V(vout)
3.01995172040198e+03	(-9.31135708224147e+01dB,-1.79877673504921e+02°)
3.09029543251356e+03	(-9.35135748422915e+01dB,-1.79905600126305e+02°)
3.16227766016835e+03	(-9.39135778042250e+01dB,-1.79934650585686e+02°)
3.23593656929625e+03	(-9.43135794595650e+01dB,-1.79964924236717e+02°)
3.31131121482588e+03	(-9.47135795191216e+01dB,-1.79996527083257e+02°)
3.38844156139199e+03	(-9.51135776469580e+01dB,1.79970427735829e+02°)
3.46736850452528e+03	(-9.55135734532541e+01dB,1.79935819427606e+02°)
3.54813389233572e+03	(-9.59135664861055e+01dB,1.79899518989310e+02°)
3.63078054770097e+03	(-9.63135562220988e+01dB,1.79861388613321e+02°)
3.71535229097168e+03	(-9.67135420554819e+01dB,1.79821281050112e+02°)
3.80189396320557e+03	(-9.71135232857205e+01dB,1.79779038926241e+02°)
3.89045144994276e+03	(-9.75134991032023e+01dB,1.79734494014255e+02°)
3.98107170553493e+03	(-9.79134685728139e+01dB,1.79687466451177e+02°)
4.07380277804108e+03	(-9.83134306150758e+01dB,1.79637763902030e+02°)
4.16869383470331e+03	(-9.87133839844742e+01dB,1.79585180664643e+02°)
4.26579518801588e+03	(-9.91133272445737e+01dB,1.79529496711735e+02°)
4.36515832240161e+03	(-9.95132587394377e+01dB,1.79470476666062e+02°)
4.46683592150958e+03	(-9.99131765608076e+01dB,1.79407868704148e+02°)
4.57088189614870e+03	(-1.00313078510419e+02dB,1.79341403383884e+02°)
4.67735141287193e+03	(-1.00712962056734e+02dB,1.79270792391043e+02°)
4.78630092322633e+03	(-1.01112824285268e+02dB,1.79195727199499e+02°)
4.89778819368441e+03	(-1.01512661841569e+02dB,1.79115877639724e+02°)
5.01187233627267e+03	(-1.01912470865774e+02dB,1.79030890369896e+02°)
5.12861383991359e+03	(-1.02312246917492e+02dB,1.78940387243784e+02°)
5.24807460249767e+03	(-1.02711984889617e+02dB,1.78843963569393e+02°)
5.37031796370247e+03	(-1.03111678909429e+02dB,1.78741186252243e+02°)
5.49540873857618e+03	(-1.03511322225151e+02dB,1.78631591817123e+02°)
5.62341325190343e+03	(-1.03910907075824e+02dB,1.78514684302167e+02°)
5.75439937337150e+03	(-1.04310424542094e+02dB,1.78389933019277e+02°)
5.88843655355582e+03	(-1.04709864375132e+02dB,1.78256770175185e+02°)
6.02559586074351e+03	(-1.05109214800556e+02dB,1.78114588347917e+02°)
6.16595001861475e+03	(-1.05508462293745e+02dB,1.77962737814158e+02°)
6.30957344480186e+03	(-1.05907591322471e+02dB,1.77800523723947e+02°)
6.45654229034648e+03	(-1.06306584052205e+02dB,1.77627203120569e+02°)
6.60693448007588e+03	(-1.06705420008827e+02dB,1.77441981805255e+02°)
6.76082975391974e+03	(-1.07104075692783e+02dB,1.77244011048718e+02°)
6.91830970918928e+03	(-1.07502524137953e+02dB,1.77032384154610e+02°)
7.07945784384129e+03	(-1.07900734407633e+02dB,1.76806132883913e+02°)
7.24435960074981e+03	(-1.08298671019119e+02dB,1.76564223754243e+02°)
7.41310241300908e+03	(-1.08696293287345e+02dB,1.76305554234288e+02°)
7.58577575029174e+03	(-1.09093554576950e+02dB,1.76028948861392e+02°)
7.76247116628682e+03	(-1.09490401450991e+02dB,1.75733155319927e+02°)
7.94328234724272e+03	(-1.09886772703336e+02dB,1.75416840529995e+02°)
8.12830516164089e+03	(-1.10282598260541e+02dB,1.75078586810497e+02°)
8.31763771102661e+03	(-1.10677797937879e+02dB,1.74716888198332e+02°)
8.51138038202366e+03	(-1.11072280033101e+02dB,1.74330147026836e+02°)
8.70963589956070e+03	(-1.11465939740623e+02dB,1.73916670892217e+02°)
8.91250938133734e+03	(-1.11858657368304e+02dB,1.73474670167342e+02°)
9.12010839355898e+03	(-1.12250296338885e+02dB,1.73002256258309e+02°)
9.33254300796979e+03	(-1.12640700958781e+02dB,1.72497440841510e+02°)
9.54992586021424e+03	(-1.13029693938536e+02dB,1.71958136367723e+02°)
9.77237220955798e+03	(-1.13417073652150e+02dB,1.71382158175501e+02°)
9.99999999999987e+03	(-1.13802611127214e+02dB,1.70767228618572e+02°)
1.02329299228074e+04	(-1.14186046764724e+02dB,1.70110983680444e+02°)
1.04712854805089e+04	(-1.14567086797356e+02dB,1.69410982622430e+02°)
1.07151930523759e+04	(-1.14945399508468e+02dB,1.68664721285991e+02°)
1.09647819614317e+04	(-1.15320611251964e+02dB,1.67869649742412e+02°)
1.12201845430195e+04	(-1.15692302336196e+02dB,1.67023195045739e+02°)
1.14815362149687e+04	(-1.16060002864014e+02dB,1.66122789889514e+02°)
1.17489755493951e+04	(-1.16423188656401e+02dB,1.65165907981733e+02°)
1.20226443461740e+04	(-1.16781277429021e+02dB,1.64150106919715e+02°)
1.23026877081237e+04	(-1.17133625438984e+02dB,1.63073079247536e+02°)
1.25892541179415e+04	(-1.17479524871734e+02dB,1.61932712190644e+02°)
1.28824955169312e+04	(-1.17818202292424e+02dB,1.60727156260475e+02°)
1.31825673855639e+04	(-1.18148818538063e+02dB,1.59454902482413e+02°)
1.34896288259164e+04	(-1.18470470469413e+02dB,1.58114867404319e+02°)
1.38038426460287e+04	(-1.18782195026606e+02dB,1.56706484281772e+02°)
1.41253754462274e+04	(-1.19082976028808e+02dB,1.55229797920483e+02°)
1.44543977074591e+04	(-1.19371754114246e+02dB,1.53685559623693e+02°)
1.47910838816819e+04	(-1.19647440120672e+02dB,1.52075317615188e+02°)
1.51356124843619e+04	(-1.19908932048760e+02dB,1.50401497300302e+02°)
1.54881661891246e+04	(-1.20155135528301e+02dB,1.48667464939527e+02°)
1.58489319246109e+04	(-1.20384987424644e+02dB,1.46877567922408e+02°)
1.62181009735891e+04	(-1.20597481897657e+02dB,1.45037145027102e+02°)
1.65958690743754e+04	(-1.20791697887872e+02dB,1.43152500986273e+02°)
1.69824365246172e+04	(-1.20966826696683e+02dB,1.41230841430684e+02°)
1.73780082874935e+04	(-1.21122198099229e+02dB,1.39280166808200e+02°)
1.77827941003890e+04	(-1.21257303328298e+02dB,1.37309126995019e+02°)
1.81970085860996e+04	(-1.21371813332435e+02dB,1.35326841700733e+02°)
1.86208713666284e+04	(-1.21465590956346e+02dB,1.33342694987179e+02°)
1.90546071796322e+04	(-1.21538696102685e+02dB,1.31366114809074e+02°)
1.94984459975802e+04	(-1.21591383467416e+02dB,1.29406350037159e+02°)
1.99526231496885e+04	(-1.21624093028329e+02dB,1.27472257689996e+02°)
2.04173794466950e+04	(-1.21637434029787e+02dB,1.25572112032736e+02°)
2.08929613085401e+04	(-1.21632163672355e+02dB,1.23713444977946e+02°)
2.13796208950220e+04	(-1.21609162029461e+02dB,1.21902924198152e+02°)
2.18776162394952e+04	(-1.21569404848398e+02dB,1.20146271984971e+02°)
2.23872113856831e+04	(-1.21513935854045e+02dB,1.18448224620588e+02°)
2.29086765276774e+04	(-1.21443839990275e+02dB,1.16812529237990e+02°)
2.34422881531989e+04	(-1.21360218751287e+02dB,1.15241973079391e+02°)
2.39883291901946e+04	(-1.21264168423648e+02dB,1.13738438810679e+02°)
2.45470891568500e+04	(-1.21156761725435e+02dB,1.12302979077725e+02°)
2.51188643150954e+04	(-1.21039033026892e+02dB,1.10935903669262e+02°)
2.57039578276883e+04	(-1.20911967089746e+02dB,1.09636873303816e+02°)
2.63026799189534e+04	(-1.20776491079227e+02dB,1.08404995000015e+02°)
2.69153480392688e+04	(-1.20633469483438e+02dB,1.07238915055460e+02°)
2.75422870333813e+04	(-1.20483701511475e+02dB,1.06136906720424e+02°)
2.81838293126441e+04	(-1.20327920523763e+02dB,1.05096950620265e+02°)
2.88403150312656e+04	(-1.20166795063099e+02dB,1.04116806804891e+02°)
2.95120922666634e+04	(-1.20000931091900e+02dB,1.03194077964125e+02°)
3.01995172040197e+04	(-1.19830875090276e+02dB,1.02326263847112e+02°)
3.09029543251354e+04	(-1.19657117723692e+02dB,1.01510807276856e+02°)
3.16227766016833e+04	(-1.19480097842722e+02dB,1.00745132380733e+02°)
3.23593656929623e+04	(-1.19300206627423e+02dB,1.00026675788871e+02°)
3.31131121482586e+04	(-1.19117791733221e+02dB,9.93529116086138e+01°)
3.38844156139197e+04	(-1.18933161333153e+02dB,9.87213709854025e+01°)
3.46736850452526e+04	(-1.18746587982660e+02dB,9.81296570263401e+01°)
3.54813389233570e+04	(-1.18558312258434e+02dB,9.75754558056272e+01°)
3.63078054770096e+04	(-1.18368546142599e+02dB,9.70565441017098e+01°)
3.71535229097167e+04	(-1.18177476138649e+02dB,9.65707944415964e+01°)
3.80189396320555e+04	(-1.17985266116761e+02dB,9.61161779537834e+01°)
3.89045144994275e+04	(-1.17792059894126e+02dB,9.56907654607249e+01°)
3.98107170553491e+04	(-1.17597983561497e+02dB,9.52927271767758e+01°)
4.07380277804107e+04	(-1.17403147570673e+02dB,9.49203313192858e+01°)
4.16869383470329e+04	(-1.17207648599735e+02dB,9.45719418888184e+01°)
4.26579518801586e+04	(-1.17011571213813e+02dB,9.42460158297516e+01°)
4.36515832240159e+04	(-1.16814989339340e+02dB,9.39410997442011e+01°)
4.46683592150956e+04	(-1.16617967569350e+02dB,9.36558262992158e+01°)
4.57088189614868e+04	(-1.16420562316600e+02dB,9.33889104401248e+01°)
4.67735141287191e+04	(-1.16222822830324e+02dB,9.31391454994386e+01°)
4.78630092322631e+04	(-1.16024792091244e+02dB,9.29053992721537e+01°)
4.89778819368439e+04	(-1.15826507598304e+02dB,9.26866101122075e+01°)
5.01187233627264e+04	(-1.15628002059356e+02dB,9.24817830921087e+01°)
5.12861383991357e+04	(-1.15429303996891e+02dB,9.22899862574373e+01°)
5.24807460249764e+04	(-1.15230438278762e+02dB,9.21103469991380e+01°)
5.37031796370244e+04	(-1.15031426582809e+02dB,9.19420485599949e+01°)
5.49540873857616e+04	(-1.14832287803344e+02dB,9.17843266860471e+01°)
5.62341325190340e+04	(-1.14633038406553e+02dB,9.16364664295473e+01°)
5.75439937337148e+04	(-1.14433692741058e+02dB,9.14977991065296e+01°)
5.88843655355580e+04	(-1.14234263309194e+02dB,9.13676994095187e+01°)
6.02559586074348e+04	(-1.14034761003854e+02dB,9.12455826738967e+01°)
6.16595001861472e+04	(-1.13835195315216e+02dB,9.11309022948341e+01°)
6.30957344480183e+04	(-1.13635574511118e+02dB,9.10231472906597e+01°)
6.45654229034645e+04	(-1.13435905794405e+02dB,9.09218400076567e+01°)
6.60693448007586e+04	(-1.13236195440154e+02dB,9.08265339608081e+01°)
6.76082975391971e+04	(-1.13036448915323e+02dB,9.07368118045008e+01°)
6.91830970918925e+04	(-1.12836670983066e+02dB,9.06522834272179e+01°)
7.07945784384127e+04	(-1.12636865793659e+02dB,9.05725841639596e+01°)
7.24435960074979e+04	(-1.12437036963747e+02dB,9.04973731202894e+01°)
7.41310241300906e+04	(-1.12237187645405e+02dB,9.04263316019531e+01°)
7.58577575029172e+04	(-1.12037320586317e+02dB,9.03591616441130e+01°)
7.76247116628679e+04	(-1.11837438182215e+02dB,9.02955846345384e+01°)
7.94328234724269e+04	(-1.11637542522561e+02dB,9.02353400251440e+01°)
8.12830516164086e+04	(-1.11437635430354e+02dB,9.01781841266598e+01°)
8.31763771102658e+04	(-1.11237718496806e+02dB,9.01238889813347e+01°)
8.51138038202363e+04	(-1.11037793111555e+02dB,9.00722413088583e+01°)
8.70963589956067e+04	(-1.10837860488984e+02dB,9.00230415209731e+01°)
8.91250938133731e+04	(-1.10637921691155e+02dB,8.99761028004058e+01°)
9.12010839355895e+04	(-1.10437977647784e+02dB,8.99312502400880e+01°)
9.33254300796976e+04	(-1.10238029173655e+02dB,8.98883200387466e+01°)
9.54992586021420e+04	(-1.10038076983788e+02dB,8.98471587493115e+01°)
9.77237220955795e+04	(-1.09838121706660e+02dB,8.98076225766645e+01°)
9.99999999999984e+04	(-1.09638163895728e+02dB,8.97695767215487e+01°)
1.02329299228074e+05	(-1.09438204039479e+02dB,8.97328947676427e+01°)
1.04712854805088e+05	(-1.09238242570190e+02dB,8.96974581089372e+01°)
1.07151930523759e+05	(-1.09038279871568e+02dB,8.96631554148013e+01°)
1.09647819614317e+05	(-1.08838316285424e+02dB,8.96298821302269e+01°)
1.12201845430195e+05	(-1.08638352117493e+02dB,8.95975400089605e+01°)
1.14815362149686e+05	(-1.08438387642516e+02dB,8.95660366773191e+01°)
1.17489755493951e+05	(-1.08238423108694e+02dB,8.95352852266701e+01°)
1.20226443461739e+05	(-1.08038458741566e+02dB,8.95052038326705e+01°)
1.23026877081236e+05	(-1.07838494747423e+02dB,8.94757153994847e+01°)
1.25892541179415e+05	(-1.07638531316287e+02dB,8.94467472273137e+01°)
1.28824955169311e+05	(-1.07438568624534e+02dB,8.94182307016844e+01°)
1.31825673855639e+05	(-1.07238606837195e+02dB,8.93901010030436e+01°)
1.34896288259163e+05	(-1.07038646109987e+02dB,8.93622968353051e+01°)
1.38038426460286e+05	(-1.06838686591103e+02dB,8.93347601720642e+01°)
1.41253754462273e+05	(-1.06638728422800e+02dB,8.93074360193167e+01°)
1.44543977074590e+05	(-1.06438771742804e+02dB,8.92802721935647e+01°)
1.47910838816818e+05	(-1.06238816685569e+02dB,8.92532191142615e+01°)
1.51356124843618e+05	(-1.06038863383394e+02dB,8.92262296096605e+01°)
1.54881661891246e+05	(-1.05838911967437e+02dB,8.91992587351352e+01°)
1.58489319246109e+05	(-1.05638962568625e+02dB,8.91722636031591e+01°)
1.62181009735890e+05	(-1.05439015318482e+02dB,8.91452032241148e+01°)
1.65958690743753e+05	(-1.05239070349890e+02dB,8.91180383572551e+01°)
1.69824365246172e+05	(-1.05039127797785e+02dB,8.90907313710813e+01°)
1.73780082874935e+05	(-1.04839187799807e+02dB,8.90632461125251e+01°)
1.77827941003889e+05	(-1.04639250496906e+02dB,8.90355477843221e+01°)
1.81970085860995e+05	(-1.04439316033917e+02dB,8.90076028300339e+01°)
1.86208713666284e+05	(-1.04239384560103e+02dB,8.89793788261801e+01°)
1.90546071796322e+05	(-1.04039456229678e+02dB,8.89508443810139e+01°)
1.94984459975801e+05	(-1.03839531202315e+02dB,8.89219690394509e+01°)
1.99526231496885e+05	(-1.03639609643639e+02dB,8.88927231937851e+01°)
2.04173794466949e+05	(-1.03439691725716e+02dB,8.88630779997293e+01°)
2.08929613085400e+05	(-1.03239777627531e+02dB,8.88330052974591e+01°)
2.13796208950220e+05	(-1.03039867535471e+02dB,8.88024775372927e+01°)
2.18776162394952e+05	(-1.02839961643810e+02dB,8.87714677096917e+01°)
2.23872113856830e+05	(-1.02640060155193e+02dB,8.87399492792680e+01°)
2.29086765276773e+05	(-1.02440163281134e+02dB,8.87078961225367e+01°)
2.34422881531988e+05	(-1.02240271242521e+02dB,8.86752824691354e+01°)
2.39883291901945e+05	(-1.02040384270129e+02dB,8.86420828462712e+01°)
2.45470891568499e+05	(-1.01840502605156e+02dB,8.86082720261614e+01°)
2.51188643150954e+05	(-1.01640626499767e+02dB,8.85738249762595e+01°)
2.57039578276882e+05	(-1.01440756217657e+02dB,8.85387168120638e+01°)
2.63026799189534e+05	(-1.01240892034638e+02dB,8.85029227523169e+01°)
2.69153480392687e+05	(-1.01041034239246e+02dB,8.84664180764293e+01°)
2.75422870333812e+05	(-1.00841183133364e+02dB,8.84291780839661e+01°)
2.81838293126440e+05	(-1.00641339032882e+02dB,8.83911780560231e+01°)
2.88403150312656e+05	(-1.00441502268375e+02dB,8.83523932183839e+01°)
2.95120922666633e+05	(-1.00241673185811e+02dB,8.83127987062965e+01°)
3.01995172040196e+05	(-1.00041852147293e+02dB,8.82723695307548e+01°)
3.09029543251354e+05	(-9.98420395318264e+01dB,8.82310805461769e+01°)
3.16227766016832e+05	(-9.96422357361267e+01dB,8.81889064193615e+01°)
3.23593656929623e+05	(-9.94424411754578e+01dB,8.81458215996234e+01°)
3.31131121482585e+05	(-9.92426562845098e+01dB,8.81018002900171e+01°)
3.38844156139197e+05	(-9.90428815183163e+01dB,8.80568164195607e+01°)
3.46736850452526e+05	(-9.88431173532119e+01dB,8.80108436163706e+01°)
3.54813389233569e+05	(-9.86433642878334e+01dB,8.79638551816410e+01°)
3.63078054770095e+05	(-9.84436228441669e+01dB,8.79158240643919e+01°)
3.71535229097166e+05	(-9.82438935686415e+01dB,8.78667228369142e+01°)
3.80189396320555e+05	(-9.80441770332736e+01dB,8.78165236708575e+01°)
3.89045144994274e+05	(-9.78444738368631e+01dB,8.77651983139032e+01°)
3.98107170553490e+05	(-9.76447846062440e+01dB,8.77127180669626e+01°)
4.07380277804106e+05	(-9.74451099975921e+01dB,8.76590537618559e+01°)
4.16869383470328e+05	(-9.72454506977930e+01dB,8.76041757394240e+01°)
4.26579518801585e+05	(-9.70458074258715e+01dB,8.75480538280355e+01°)
4.36515832240158e+05	(-9.68461809344872e+01dB,8.74906573224392e+01°)
4.46683592150955e+05	(-9.66465720114977e+01dB,8.74319549629385e+01°)
4.57088189614867e+05	(-9.64469814815933e+01dB,8.73719149148455e+01°)
4.67735141287190e+05	(-9.62474102080060e+01dB,8.73105047481882e+01°)
4.78630092322630e+05	(-9.60478590942962e+01dB,8.72476914176450e+01°)
4.89778819368438e+05	(-9.58483290862208e+01dB,8.71834412426791e+01°)
5.01187233627263e+05	(-9.56488211736854e+01dB,8.71177198878506e+01°)
5.12861383991356e+05	(-9.54493363927858e+01dB,8.70504923432891e+01°)
5.24807460249763e+05	(-9.52498758279407e+01dB,8.69817229053079e+01°)
5.37031796370243e+05	(-9.50504406141218e+01dB,8.69113751571453e+01°)
5.49540873857615e+05	(-9.48510319391831e+01dB,8.68394119498187e+01°)
5.62341325190339e+05	(-9.46516510462957e+01dB,8.67657953830880e+01°)
5.75439937337147e+05	(-9.44522992364918e+01dB,8.66904867865117e+01°)
5.88843655355579e+05	(-9.42529778713216e+01dB,8.66134467005961e+01°)
6.02559586074347e+05	(-9.40536883756299e+01dB,8.65346348580317e+01°)
6.16595001861471e+05	(-9.38544322404554e+01dB,8.64540101650211e+01°)
6.30957344480182e+05	(-9.36552110260592e+01dB,8.63715306826912e+01°)
6.45654229034644e+05	(-9.34560263650867e+01dB,8.62871536086012e+01°)
6.60693448007584e+05	(-9.32568799658698e+01dB,8.62008352583525e+01°)
6.76082975391970e+05	(-9.30577736158730e+01dB,8.61125310473021e+01°)
6.91830970918924e+05	(-9.28587091852924e+01dB,8.60221954724032e+01°)
7.07945784384125e+05	(-9.26596886308097e+01dB,8.59297820941736e+01°)
7.24435960074977e+05	(-9.24607139995107e+01dB,8.58352435188235e+01°)
7.41310241300904e+05	(-9.22617874329734e+01dB,8.57385313805489e+01°)
7.58577575029170e+05	(-9.20629111715321e+01dB,8.56395963240243e+01°)
7.76247116628678e+05	(-9.18640875587243e+01dB,8.55383879871136e+01°)
7.94328234724267e+05	(-9.16653190459285e+01dB,8.54348549838333e+01°)
8.12830516164085e+05	(-9.14666081971982e+01dB,8.53289448875987e+01°)
8.31763771102656e+05	(-9.12679576943008e+01dB,8.52206042147885e+01°)
8.51138038202361e+05	(-9.10693703419683e+01dB,8.51097784086714e+01°)
8.70963589956065e+05	(-9.08708490733672e+01dB,8.49964118237338e+01°)
8.91250938133729e+05	(-9.06723969557963e+01dB,8.48804477104626e+01°)
9.12010839355893e+05	(-9.04740171966185e+01dB,8.47618282006297e+01°)
9.33254300796974e+05	(-9.02757131494369e+01dB,8.46404942931409e+01°)
9.54992586021419e+05	(-9.00774883205208e+01dB,8.45163858405073e+01°)
9.77237220955793e+05	(-8.98793463754922e+01dB,8.43894415360077e+01°)
1.00000000000000e+06	(-8.96812911462784e+01dB,8.42595989016140e+01°)
